          915   0.330751E-03   0.422822E-03   0.377548E-03   0.310188E-03   0.312057E-02   0.422780E-02   0.335130E-02   0.372512E-02
          920   0.314407E-03   0.399972E-03   0.357085E-03   0.327197E-03   0.282834E-02   0.382551E-02   0.327108E-02   0.350572E-02
          925   0.295336E-03   0.373420E-03   0.336168E-03   0.341661E-03   0.257585E-02   0.347642E-02   0.312130E-02   0.338751E-02
          930   0.274751E-03   0.344749E-03   0.315378E-03   0.353618E-03   0.236584E-02   0.318522E-02   0.290884E-02   0.318067E-02
          935   0.253978E-03   0.315820E-03   0.296061E-03   0.363718E-03   0.217892E-02   0.292523E-02   0.264227E-02   0.313303E-02
          940   0.234252E-03   0.288387E-03   0.280231E-03   0.372341E-03   0.198558E-02   0.265512E-02   0.233217E-02   0.310311E-02
          945   0.216718E-03   0.264180E-03   0.268945E-03   0.379542E-03   0.176201E-02   0.234145E-02   0.199094E-02   0.307502E-02
          950   0.202085E-03   0.244082E-03   0.260948E-03   0.385162E-03   0.160981E-02   0.197597E-02   0.184267E-02   0.304828E-02
          955   0.192236E-03   0.229064E-03   0.257668E-03   0.389404E-03   0.160049E-02   0.189260E-02   0.183069E-02   0.302376E-02
          960   0.187191E-03   0.223094E-03   0.257205E-03   0.393158E-03   0.159150E-02   0.187895E-02   0.181992E-02   0.301548E-02
          965   0.187021E-03   0.225115E-03   0.256730E-03   0.396123E-03   0.158180E-02   0.186443E-02   0.180912E-02   0.300699E-02
          970   0.188790E-03   0.229438E-03   0.255941E-03   0.398618E-03   0.157061E-02   0.184807E-02   0.179726E-02   0.299816E-02
          975   0.190916E-03   0.234243E-03   0.255335E-03   0.400765E-03   0.155734E-02   0.182916E-02   0.178344E-02   0.298872E-02
          980   0.192918E-03   0.238726E-03   0.254404E-03   0.403210E-03   0.154170E-02   0.187585E-02   0.176702E-02   0.297857E-02
          985   0.194579E-03   0.242821E-03   0.252940E-03   0.406369E-03   0.152354E-02   0.188767E-02   0.174797E-02   0.296793E-02
          990   0.195806E-03   0.246052E-03   0.251143E-03   0.409948E-03   0.150262E-02   0.186909E-02   0.174860E-02   0.295707E-02
          995   0.196556E-03   0.248533E-03   0.249241E-03   0.413844E-03   0.147847E-02   0.183946E-02   0.173684E-02   0.294618E-02
         1000   0.196679E-03   0.250319E-03   0.247367E-03   0.417812E-03   0.145037E-02   0.180632E-02   0.170560E-02   0.293507E-02
         1005   0.196463E-03   0.251541E-03   0.245545E-03   0.421873E-03   0.143213E-02   0.180562E-02   0.166574E-02   0.292368E-02
         1010   0.196131E-03   0.252691E-03   0.244061E-03   0.425768E-03   0.143208E-02   0.180561E-02   0.162853E-02   0.292290E-02
         1015   0.196048E-03   0.254369E-03   0.242941E-03   0.429359E-03   0.143203E-02   0.180558E-02   0.158127E-02   0.292541E-02
         1020   0.196675E-03   0.257212E-03   0.242375E-03   0.432232E-03   0.143197E-02   0.180555E-02   0.153333E-02   0.292689E-02
         1025   0.198497E-03   0.262922E-03   0.242534E-03   0.434053E-03   0.143190E-02   0.180549E-02   0.152659E-02   0.292714E-02
         1030   0.202427E-03   0.271182E-03   0.243349E-03   0.434416E-03   0.143182E-02   0.180542E-02   0.152638E-02   0.292623E-02
         1035   0.208703E-03   0.280339E-03   0.244697E-03   0.433491E-03   0.143175E-02   0.180535E-02   0.152615E-02   0.292415E-02
         1040   0.215399E-03   0.289369E-03   0.246351E-03   0.431158E-03   0.143167E-02   0.180531E-02   0.152605E-02   0.292084E-02
