          180   0.109563E-03   0.136957E-03   0.272806E-03   0.203536E-03   0.172423E-02   0.169329E-02   0.299206E-02   0.257455E-02
          185   0.107815E-03   0.134556E-03   0.265312E-03   0.211757E-03   0.161175E-02   0.171931E-02   0.295409E-02   0.247684E-02
          190   0.105381E-03   0.131694E-03   0.257055E-03   0.218518E-03   0.159504E-02   0.177255E-02   0.300099E-02   0.233154E-02
          195   0.103764E-03   0.130127E-03   0.249623E-03   0.222830E-03   0.166954E-02   0.183251E-02   0.307550E-02   0.231553E-02
          200   0.103505E-03   0.129969E-03   0.242273E-03   0.224780E-03   0.177334E-02   0.187396E-02   0.311055E-02   0.219189E-02
          205   0.103786E-03   0.130509E-03   0.236793E-03   0.224049E-03   0.183460E-02   0.188043E-02   0.307293E-02   0.226420E-02
          210   0.104029E-03   0.131167E-03   0.232077E-03   0.220999E-03   0.181824E-02   0.185150E-02   0.297948E-02   0.242196E-02
          215   0.104027E-03   0.131583E-03   0.228495E-03   0.216982E-03   0.174244E-02   0.180100E-02   0.287937E-02   0.251479E-02
          220   0.103398E-03   0.131219E-03   0.224761E-03   0.214354E-03   0.165937E-02   0.185469E-02   0.281845E-02   0.249576E-02
          225   0.102721E-03   0.130983E-03   0.220851E-03   0.214152E-03   0.161753E-02   0.185251E-02   0.281126E-02   0.239392E-02
          230   0.102337E-03   0.130933E-03   0.216628E-03   0.214713E-03   0.163212E-02   0.174275E-02   0.283706E-02   0.228461E-02
          235   0.101597E-03   0.130440E-03   0.212726E-03   0.215562E-03   0.168078E-02   0.168903E-02   0.285815E-02   0.223603E-02
          240   0.100132E-03   0.128767E-03   0.209079E-03   0.218655E-03   0.172322E-02   0.175887E-02   0.284590E-02   0.226820E-02
          245   0.984217E-04   0.126613E-03   0.204760E-03   0.223749E-03   0.172898E-02   0.177685E-02   0.279720E-02   0.234781E-02
          250   0.965622E-04   0.123962E-03   0.200309E-03   0.227931E-03   0.169488E-02   0.173815E-02   0.273230E-02   0.241684E-02
          255   0.950691E-04   0.122019E-03   0.196173E-03   0.230174E-03   0.164265E-02   0.167357E-02   0.267868E-02   0.243224E-02
          260   0.938736E-04   0.120511E-03   0.193191E-03   0.230656E-03   0.160162E-02   0.163387E-02   0.265288E-02   0.239007E-02
          265   0.931094E-04   0.119653E-03   0.191704E-03   0.229409E-03   0.158940E-02   0.162007E-02   0.265189E-02   0.232212E-02
          270   0.931540E-04   0.120068E-03   0.190527E-03   0.226936E-03   0.160296E-02   0.164566E-02   0.265842E-02   0.227061E-02
          275   0.934849E-04   0.120686E-03   0.189863E-03   0.223997E-03   0.162379E-02   0.168460E-02   0.265389E-02   0.226093E-02
          280   0.937005E-04   0.121410E-03   0.188915E-03   0.220324E-03   0.163188E-02   0.170515E-02   0.263010E-02   0.228851E-02
          285   0.937916E-04   0.121813E-03   0.188319E-03   0.216867E-03   0.161830E-02   0.169459E-02   0.259270E-02   0.232670E-02
          290   0.935224E-04   0.121721E-03   0.187693E-03   0.212932E-03   0.158884E-02   0.166119E-02   0.255518E-02   0.234646E-02
          295   0.930403E-04   0.121272E-03   0.187151E-03   0.209702E-03   0.155812E-02   0.163635E-02   0.252950E-02   0.233487E-02
          300   0.922622E-04   0.120410E-03   0.185915E-03   0.206562E-03   0.153905E-02   0.163515E-02   0.251873E-02   0.230004E-02
          305   0.913157E-04   0.119204E-03   0.184835E-03   0.203365E-03   0.153519E-02   0.163413E-02   0.251670E-02   0.226311E-02
          310   0.901499E-04   0.117582E-03   0.184136E-03   0.200284E-03   0.154012E-02   0.163471E-02   0.251348E-02   0.224292E-02
          315   0.890767E-04   0.115949E-03   0.183407E-03   0.197539E-03   0.154310E-02   0.163732E-02   0.250204E-02   0.224505E-02
          320   0.879335E-04   0.114428E-03   0.182755E-03   0.194971E-03   0.153630E-02   0.164147E-02   0.248230E-02   0.226057E-02
          325   0.867615E-04   0.112965E-03   0.182327E-03   0.192193E-03   0.151915E-02   0.164634E-02   0.245987E-02   0.227418E-02
          330   0.855106E-04   0.111275E-03   0.182580E-03   0.189244E-03   0.149741E-02   0.165130E-02   0.244176E-02   0.227466E-02
          335   0.844960E-04   0.109774E-03   0.182943E-03   0.185937E-03   0.147848E-02   0.165612E-02   0.243170E-02   0.226072E-02
          340   0.835278E-04   0.108374E-03   0.184183E-03   0.182513E-03   0.146656E-02   0.166102E-02   0.242834E-02   0.224050E-02
